route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00819.jpg,none,none,0.95,"The image depicts a dark, stormy sky with heavy clouds and no visible fire or smoke.",9285.0,315.0,8723.7,772,587,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00820.jpg,none,none,0.95,"The image displays a dark, stormy sky with heavy clouds over a dark landscape, with no visible signs of fire or smoke.",7086.5,310.3,6539.4,772,440,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00822.jpg,none,none,0.95,"The image displays a natural sunset or sunrise scene with pink-illuminated clouds and a dark silhouette of trees, showing no signs of fire or smoke.",8006.8,315.1,7450.3,772,501,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00824.jpg,none,none,0.95,"The image depicts a dark, stormy sky with heavy clouds over a landscape, showing no signs of fire or smoke.",7345.3,321.5,6773.8,772,456,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00828.jpg,none,none,0.95,"The image displays a dramatic sky filled with large clouds and shadows, but there are no visible fire hotspots, smoke plumes, or heat haze distortions.",9834.4,304.9,9284.0,772,624,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00829.jpg,none,none,0.95,"The image displays a clear sky with large cumulus clouds and a landscape of trees, showing no signs of smoke, flames, or heat haze.",8343.8,310.2,7763.7,772,522,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00831.jpg,none,none,0.95,"The image depicts a lightning storm with a visible lightning bolt illuminating the clouds, but there are no signs of fire or smoke.",12847.2,317.8,12267.6,772,824,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00833.jpg,none,none,1.0,"The image shows a clear blue sky with white cumulus clouds and a rainbow, indicating normal weather conditions with no fire or smoke present.",8708.1,310.7,8132.5,772,547,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00836.jpg,none,none,1.0,"The image displays a clear sky with cumulus clouds and a rainbow over a field, showing no signs of smoke, flames, or heat haze.",7532.7,315.5,6963.8,772,468,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00843.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this rural road scene.",8493.5,314.3,7928.1,772,532,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00846.jpg,none,none,0.95,No fire signals or smoke are visible in this landscape image.,8577.6,305.9,7958.0,772,534,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00851.jpg,none,none,0.95,"The image shows a grassy embankment with no visible smoke columns, flames, or heat haze, and the bright areas are consistent with daylight overexposure rather than fire.",10602.2,325.1,10023.8,772,672,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00855.jpg,none,none,0.95,"The image shows a grassy hillside and dirt path under a very bright, overexposed sky with no visible flames, hotspots, or distinct smoke plumes rising from the ground.",21767.7,315.4,21169.9,772,1413,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00856.jpg,none,none,0.95,"The image shows a grassy landscape with an overexposed sky, but there are no visible smoke columns, flames, or heat haze indicative of a fire.",9628.6,308.3,9021.7,772,605,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00857.jpg,none,none,0.95,No fire signals or smoke are visible; the hazy appearance of the distant mountains is consistent with natural atmospheric conditions rather than smoke.,14042.2,329.9,13474.3,772,905,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00858.jpg,none,none,0.95,No fire signals detected; the scene appears to be a hazy or foggy landscape without distinct smoke columns or flames.,14190.9,330.9,13604.1,772,914,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00875.jpg,none,none,0.95,No fire or smoke signals detected in the image of a rural road.,8063.0,308.4,7501.8,772,505,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00897.jpg,none,none,0.95,"The image displays a grassy, rocky hillside with natural lighting and no visible signs of smoke, flames, or heat haze.",6703.2,306.5,6147.4,772,414,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00902.jpg,none,none,0.95,"The image shows a green, hilly landscape with no visible smoke columns, flames, or heat haze.",6973.9,321.3,6387.8,772,431,67.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00903.jpg,none,none,0.95,"No fire signals such as flames, hotspots, or smoke plumes are visible in this low-quality image of a rocky terrain.",9647.8,311.0,9057.8,772,609,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00906.jpg,none,none,0.95,"The image shows a clear road winding through a rocky, grassy hillside with no visible smoke, flames, or heat haze.",7276.9,315.5,6710.0,772,452,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00908.jpg,none,none,0.9,"The image shows a bright, overexposed road scene with green hills but no visible smoke columns, flames, or heat haze indicative of a fire.",9136.7,317.4,8571.9,772,577,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00915.jpg,none,smoke,0.65,"The image shows a hazy, brownish plume obscuring the background vegetation and road, which is consistent with smoke rising from a source, though distinct flames are not visible in this low-quality image.",42549.9,309.7,41932.0,772,2798,66.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00919.jpg,none,both,0.85,"The image shows a large, overexposed bright white area in the center of the road which indicates a fire hotspot, surrounded by a hazy, obscured background that suggests the presence of smoke.",39755.6,314.1,39123.5,772,2614,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00920.jpg,none,none,1.0,The image shows a sunny road with no visible smoke or flames.,7095.6,315.8,6524.6,772,440,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00925.jpg,none,none,0.95,"The image displays a rural road scene with trees and hills under a bright sky, showing no evidence of smoke columns, flames, or heat haze.",9660.8,312.2,9096.2,772,613,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00927.jpg,none,none,0.95,"No fire signals such as flames, smoke, or heat haze are visible in this image of a road through a forest.",8179.6,313.6,7601.3,772,513,67.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00932.jpg,none,unknown,0.0,,63094.4,307.6,62434.5,772,4096,65.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00933.jpg,none,none,0.95,"The image shows a winding road with hills and trees, but no signs of fire or smoke are visible.",8604.8,314.7,8031.0,772,540,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00939.jpg,none,none,0.95,"No smoke columns, flames, or heat haze are visible in this image of a road with a car driving through a forested area.",8746.7,310.6,8161.4,772,549,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00952.jpg,none,none,0.9,"The image shows a road through a forested area with no visible flames, smoke, or heat haze indicative of a fire.",8831.9,308.5,8275.7,772,556,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00954.jpg,none,none,0.95,"The image shows a dark, low-light scene of a road winding through a forest with no visible smoke columns, flames, or heat haze.",8929.6,308.5,8360.9,772,562,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00963.jpg,none,none,0.9,"The bright areas are sunlight filtering through the trees and reflecting off the road, not fire or smoke.",8996.3,313.7,8433.7,772,566,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00965.jpg,none,none,0.95,No fire or smoke signals detected in the road scene.,7825.0,312.8,7250.3,772,488,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00966.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this image of a road through a green landscape.",8422.6,313.5,7855.0,772,527,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00968.jpg,none,none,0.95,No fire signals or smoke are visible in this daytime scene of a road surrounded by trees.,8323.9,312.4,7775.9,772,521,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00974.jpg,none,none,0.98,"The image displays a clear, daylight scene of a winding road through a forest with no visible smoke, flames, or heat haze.",5246.1,309.5,4646.8,772,312,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00979.jpg,none,none,0.95,"No fire signals such as smoke columns, flames, or heat haze are visible in this roadside scene.",8104.7,320.6,7513.9,772,504,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00982.jpg,none,none,0.95,"The image displays a winding road through a forested area with no visible flames, smoke, or heat haze.",8316.9,319.3,7757.6,772,522,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00986.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this daytime road scene.",6938.5,306.0,6348.8,772,427,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00987.jpg,none,none,0.95,"The image shows a dark, tree-lined road with no visible signs of fire, smoke, or heat haze.",7493.4,319.0,6917.6,772,466,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00989.jpg,none,none,0.95,The image shows a dark road at night with no visible flames or smoke.,7002.3,330.0,6439.8,772,433,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00992.jpg,none,none,0.9,"The image displays a road winding through a forested area with no visible signs of fire such as flames, smoke plumes, or heat haze.",11755.6,326.7,11155.7,772,749,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00996.jpg,none,none,0.95,"The image displays a dark, low-quality street scene with no visible smoke columns, flames, or heat haze, only ambient light and shadows.",10225.7,312.4,9660.1,772,648,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01001.jpg,none,none,0.95,"The image displays a clear road scene with green hillsides and no visible signs of smoke, flames, or heat haze.",7504.7,310.9,6947.8,772,467,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01002.jpg,none,none,0.95,No fire signals or smoke are visible in the image of the road and vegetation.,7043.3,316.7,6473.0,772,435,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01006.jpg,none,none,0.95,"No fire signals such as flames, hotspots, or smoke are visible in this low-light road scene.",8480.4,308.6,7942.1,772,532,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01008.jpg,none,none,0.95,"The image shows a road winding through a green, hilly landscape with no visible signs of fire, smoke, or heat haze.",8873.2,307.3,8302.1,772,556,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01019.jpg,none,none,0.95,"The image shows a vehicle driving on a dark road at night with headlights on, but no fire or smoke is visible.",9113.5,323.9,8522.8,772,572,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01021.jpg,none,none,0.95,"The image displays a standard road scene with a pickup truck and vegetation, showing no signs of smoke, flames, or heat haze.",8490.0,313.5,7916.8,772,531,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01024.jpg,none,none,0.95,"The image shows a dark, tree-lined road with no visible signs of fire, smoke, or heat haze.",8040.4,308.4,7480.3,772,501,67.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01032.jpg,none,none,0.95,"No fire signals such as smoke, flames, or heat haze are visible in this image of a road surrounded by trees.",9160.4,319.4,8588.0,772,576,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01035.jpg,none,fire,0.9,"A fire is visible in the distance down the road, appearing as an orange glowing spot.",25571.2,310.5,24968.5,772,1671,66.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01036.jpg,none,none,0.9,The image shows a road winding through a forest with no visible signs of fire or smoke.,7247.9,306.5,6687.9,772,451,67.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01049.jpg,none,none,0.95,"The image displays a dark, winding road surrounded by dense vegetation with no visible signs of smoke, flames, or heat haze.",9521.9,312.2,8945.3,772,600,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01054.jpg,none,none,0.95,No fire signals detected; the bright spots are car headlights and the sky is overcast.,13283.8,310.9,12643.9,772,845,66.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01099.jpg,none,none,0.95,"The image shows a cloudy sky over a hilly landscape with trees, but there are no visible signs of fire, smoke, or flames.",7070.2,307.6,6501.9,772,437,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01101.jpg,none,none,0.95,"The image shows a cloudy landscape with warm, golden lighting likely from sunset or sunrise, but there are no distinct fire hotspots or smoke plumes originating from the ground.",13997.9,312.0,13434.7,772,902,67.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01104.jpg,none,none,0.95,"The image displays a landscape with hills and trees under a warm, cloudy sky, consistent with sunset or sunrise lighting, showing no signs of smoke or fire.",9455.4,311.0,8900.6,772,599,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01107.jpg,none,none,0.95,"The image depicts a sunset landscape with orange-hued clouds and trees, showing no signs of fire, smoke, or heat haze.",9124.5,307.2,8539.4,772,575,67.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01109.jpg,none,none,0.95,"The image depicts a sunset or sunrise scene with orange-hued clouds and silhouetted trees, lacking distinct fire hotspots or unnatural smoke plumes.",24105.4,307.1,23528.0,772,1568,66.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01110.jpg,none,none,0.95,The image depicts a sunset or sunrise scene with orange clouds and no visible fire or smoke.,10032.6,306.9,9467.7,772,636,67.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB01113.jpg,none,none,0.95,"The image displays a natural twilight scene with reddish clouds illuminated by the sun, showing no evidence of fire hotspots or smoke plumes.",14595.0,327.6,14000.9,772,939,67.1
