route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02234.jpg,none,none,0.95,"No detectable fire signals such as hotspots, flames, or abnormal smoke plumes observed in the urban landscape during twilight.",7772.5,197.7,7196.1,859,386,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02241.jpg,none,none,0.95,The image depicts a sunset with natural sunlight and clouds; no fire signals such as smoke plumes or hotspots are present.,9589.0,196.9,8930.1,859,478,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02248.jpg,none,none,0.85,"The image shows a sunset with overexposed areas caused by water droplets on the window, creating bright spots and haze that could mimic fire signals but lacks definitive smoke or flame characteristics.",6562.6,197.1,6042.0,859,323,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02252.jpg,none,none,0.95,"The image shows heavy rain and fog obscuring visibility, with palm trees swaying in strong winds but no evidence of smoke plumes, flames, or hotspots.",8747.5,197.4,8134.6,859,435,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02261.jpg,none,none,0.95,No visible flames or smoke detected; scene depicts heavy rain with artificial lighting from vehicles.,5738.2,196.5,5232.2,859,281,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02264.jpg,none,none,0.95,No visible fire signals detected; the image shows nighttime urban scenery with artificial lighting and no signs of active fires.,9331.5,197.9,8689.8,859,466,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02268.jpg,none,none,0.95,"No visible flames, hotspots, or smoke detected; the scene appears calm with natural vegetation and infrastructure.",9174.9,199.1,8526.3,859,457,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02274.jpg,none,none,0.6,No visible signs of fire or smoke detected amidst heavy rainfall and storm clouds.,11169.3,198.6,10468.3,859,560,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02281.jpg,none,none,0.95,"No visible fire signals such as flames, hotspots, or smoke detected in the image.",6306.5,197.5,5780.8,859,310,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02284.jpg,none,none,0.95,"No visible signs of smoke, flames or heat haze detected in the image.",8050.5,198.1,7463.7,859,399,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02291.jpg,none,none,0.95,"The image shows an urban landscape during sunset with no visible fire signals such as hotspots, smoke plumes or irregular glowing patterns.",11241.6,199.1,10549.1,859,563,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02298.jpg,none,none,0.95,"The image shows a sunset with silhouetted trees and no visible fire hotspots, artificial lights, or distinct smoke plumes.",8665.8,197.0,8050.7,859,431,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02317.jpg,none,none,0.95,"The image depicts a sunset with an orange sky and silhouetted power lines, showing no signs of fire or smoke.",9978.3,197.4,9318.3,859,499,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02320.jpg,none,none,0.95,No signs of fire or smoke detected; clear environment with visible structures and vegetation.,6001.4,198.9,5473.3,859,294,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02322.jpg,none,none,0.95,"No visible flames, smoke columns, or heat haze detected in a clear daytime outdoor setting.",7560.6,198.2,6978.2,859,374,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02328.jpg,none,none,0.95,"No visible signs of fire such as flames, heat haze, or smoke detected in the image.",5232.9,196.3,4738.1,859,254,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02339.jpg,none,none,0.95,"No visible signs of fire, flames, or smoke detected in the image.",4667.0,198.3,4186.2,859,225,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02341.jpg,none,none,0.95,No visible fire signals such as flames or smoke detected in the image.,7965.1,198.4,7376.8,859,395,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02350.jpg,none,none,0.95,"No visible flames, smoke columns, or heat haze detected in this landscape image.",6721.0,197.6,6188.6,859,331,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02351.jpg,none,none,0.95,"No visible flames, hotspots, or smoke plumes detected; the image shows a town with clear skies and no fire-related anomalies.",9016.2,199.0,8395.4,859,449,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02356.jpg,none,none,0.95,"No visible fire signals such as flames, hotspots, or abnormal haze detected in the image.",9704.0,198.4,9053.6,859,484,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02359.jpg,none,none,0.95,No visible smoke columns or flames detected; scene appears calm with daylight clarity.,6744.4,197.2,6195.1,859,332,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02362.jpg,none,none,0.95,"No signs of fire signals such as flames, hotspots, or smoke detected.",6086.1,198.1,5559.3,859,298,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02365.jpg,none,none,0.95,No fire signals detected; urban area with clear skies and typical artificial lighting.,7745.0,197.6,7149.9,859,383,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02373.jpg,none,none,0.95,"The image shows a clear daytime landscape with no signs of fire, smoke columns, or heat haze.",5596.3,198.9,5087.7,859,273,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02382.jpg,none,none,0.95,"No visible signs of smoke, flames, or heat haze detected in this clear daytime beach scene.",7309.9,198.4,6736.1,859,361,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02386.jpg,none,none,0.95,"No visible signs of fire, flames, or smoke detected in the image.",5802.4,198.2,5288.9,859,284,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02396.jpg,none,none,0.95,"No visible flames, hotspots, or smoke plumes detected in the urban landscape under cloudy skies.",6779.8,197.0,6225.5,859,334,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02397.jpg,none,none,0.95,"The image shows blurred artificial lighting and raindrops, with no visible smoke plumes or incandescent hotspots indicative of a fire.",5547.0,198.3,5054.8,859,271,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02402.jpg,none,none,0.95,"The image shows a flooded urban area with streetlights reflecting off water surfaces and vehicles navigating through the flood, but there is no visible fire or smoke present.",7010.8,196.8,6446.6,859,346,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02404.jpg,none,none,0.95,The image shows a road under an overcast sky with no visible fire signals such as smoke plumes or bright hotspots.,7016.4,197.0,6465.9,859,347,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02405.jpg,none,none,0.95,No visible fire signals or anomalies detected in the image.,6050.2,198.3,5530.6,859,297,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02409.jpg,none,none,0.95,No visible flames or distinct smoke columns detected in low-quality nighttime conditions; bright spots may be reflections of artificial lighting.,7670.1,197.4,7089.3,859,380,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02415.jpg,none,none,0.95,"No visible fire signals such as smoke, flames, or heat haze detected in the image.",5353.2,197.3,4846.6,859,260,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02431.jpg,none,none,0.95,"No visible fire signals such as smoke columns, flames, or heat haze detected in the image.",6747.4,197.7,6192.8,859,332,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02442.jpg,none,none,0.95,No visible smoke or fire signals detected in the outdoor setting.,3942.2,197.5,3478.6,859,187,53.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02447.jpg,none,none,0.95,"No visible flames, hotspots, smoke plumes, or irregular glowing patterns detected; environment appears calm with clear skies.",5981.7,197.1,5459.9,859,293,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02461.jpg,none,none,0.95,No visible fire signals such as smoke plumes or hotspots detected in the image.,6641.3,196.9,5989.5,859,321,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02476.jpg,none,none,0.3,The image shows foggy forested hills but lacks clear fire signals like bright hotspots or distinct smoke plumes.,9736.8,197.6,9092.7,859,486,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02477.jpg,none,none,0.95,No fire signals detected; clouds obscure parts of the landscape but show no signs of smoke or flames.,5569.3,197.7,5046.6,859,271,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02488.jpg,none,none,0.95,"No visible signs of fire activity detected; natural landscape with vegetation, mountainous terrain under clear skies.",9365.1,196.4,8723.3,859,467,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02492.jpg,none,none,0.95,No visible smoke columns or flames detected in the landscape image.,6029.1,196.8,5515.6,859,296,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02496.jpg,none,none,0.95,"No visible signs of active fires, smoke plumes or heat haze detected.",6187.4,196.6,5661.4,859,304,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02500.jpg,none,none,0.95,The image shows a sunset over a road with palm trees and power lines; no fire hotspots or smoke plumes are visible.,8772.6,198.0,8150.0,859,437,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02503.jpg,none,none,0.7,"No visible fire signals detected; clouds may resemble smoke, but lack characteristics of a ground-originating plume.",7425.1,196.6,6857.3,859,368,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02510.jpg,none,none,0.95,"The image depicts a serene sunset over water and mountains without visible fire signals such as flames, hotspots, or abnormal smoke patterns.",10903.7,197.6,10210.4,859,547,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02518.jpg,none,none,0.95,"The image depicts a sunset over water and clouds without visible fire signals such as smoke plumes, flames, or hotspots.",7342.8,198.0,6768.4,859,363,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02523.jpg,none,none,0.95,"No visible signs of smoke columns, flames, or heat haze detected in the image.",6605.0,197.4,6057.5,859,325,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02544.jpg,none,none,0.95,No visible fire signals detected; image shows natural twilight conditions with no abnormal bright spots or haze indicative of smoke.,7737.7,197.3,7125.9,859,382,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02546.jpg,none,none,0.95,No clear signs of active fires (hotspots) or significant smoke plumes are observed in the industrial area.,8736.8,197.1,8121.3,859,435,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02550.jpg,none,none,0.95,No visible signs of fire activity detected; the scene depicts a serene sunset landscape.,11733.7,197.7,11048.5,859,589,53.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02552.jpg,none,none,0.95,"The image shows a clear sky with the sun setting over hills, no visible fire hotspots or smoke plumes detected.",8619.6,197.7,7992.7,859,428,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02558.jpg,none,none,0.95,"The image depicts a sunset landscape without visible signs of fire, smoke columns, or heat haze.",8461.7,197.2,7875.3,859,421,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02562.jpg,none,none,0.95,"The image depicts a sunset with vibrant clouds and silhouetted trees, showing no signs of fire or smoke.",7899.9,196.8,7317.5,859,392,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02563.jpg,none,none,0.95,"The image depicts a sunset with vibrant sky colors and cloud formations near the horizon; no fire signals such as smoke, flames, or heat haze are present.",9258.6,196.7,8618.6,859,462,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02564.jpg,none,none,0.95,"The image shows a sunset with silhouetted mountains and vegetation, but no visible smoke columns or incandescent hotspots indicative of active fires.",8550.9,198.5,7925.7,859,425,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02568.jpg,none,none,0.9,No fire or smoke detected; image shows sunset sky and silhouetted trees.,8652.4,197.3,8040.8,859,431,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02573.jpg,none,smoke,0.6,Potential haze in the image that could indicate smoke.,11849.3,197.7,11134.3,859,595,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02585.jpg,none,none,0.95,"No detectable fire signs such as flames, hotspots, or smoke plumes are present in the image.",10455.6,199.0,9785.9,859,523,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02591.jpg,none,none,0.95,The image shows clouds against a blue sky with no visible fire signals or smoke columns present.,7543.9,197.5,6970.6,859,374,53.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02595.jpg,none,smoke,0.75,"The orange streak in the sky suggests potential smoke or fire-related haze, but no distinct flames are visible due to low image quality.",14052.1,197.3,13231.7,859,707,53.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02598.jpg,none,none,0.95,"The scene shows a rural landscape during dawn or dusk without any signs of fire, smoke columns, flames, or heat haze.",11742.4,197.4,11006.2,859,589,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02605.jpg,none,none,0.95,The image depicts a sunset with vibrant clouds and silhouetted hills; no fire signals or smoke are present.,7463.2,198.5,6906.6,859,370,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02606.jpg,none,none,0.95,The image depicts a natural dusk landscape with no visible signs of fire or smoke.,8298.3,198.5,7698.7,859,412,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02607.jpg,none,none,0.95,"The image depicts a natural sunset with clouds and no visible signs of active fires such as flames, smoke columns, or heat haze.",8705.2,197.4,8074.0,859,432,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02614.jpg,none,none,0.95,No visible signs of active fire or smoke detected in this image.,7455.9,198.4,6889.7,859,369,53.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02622.jpg,none,none,0.95,"No visible signs of smoke columns, flames, or heat haze present.",7122.3,197.6,6576.3,859,352,53.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB02629.jpg,none,none,0.95,"The image shows a clear sky with clouds and sunlight reflecting off surfaces; no signs of fire signals like flames, smoke columns, or heat haze are present.",7064.0,198.6,6509.2,859,349,53.6
