route,label,predicted_category,confidence,description,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00318.jpg,none,none,0.0,No fire signals detected in the image.,805.7,272.3,442.4,1201,47,106.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00321.jpg,none,none,0.0,No fire signals detected in the image.,799.1,269.3,436.2,1201,47,107.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00327.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,958.1,268.4,559.1,1201,61,109.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00336.jpg,none,none,0.0,No fire signals detected in the image.,806.5,271.9,438.1,1201,47,107.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00349.jpg,none,none,0.0,No fire signals detected in the image.,805.8,269.6,444.1,1201,47,105.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00356.jpg,none,both,0.7,"The image shows a combination of both fire and smoke, with the presence of bright white glowing spots and grayish-white plumes obscuring the horizon.",1062.7,271.6,668.0,1201,71,106.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00358.jpg,none,none,0.0,No fire signals detected in the image.,807.4,269.6,454.0,1201,47,103.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00359.jpg,none,none,0.0,No fire signals detected in the image.,808.6,267.7,418.0,1201,47,112.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00367.jpg,none,none,0.0,No clear indication of fire or smoke in the image.,841.1,268.2,409.8,1201,50,122.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00371.jpg,none,none,0.0,No fire signals detected in the image.,808.5,267.8,409.1,1201,47,114.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00376.jpg,none,none,0.0,No fire signals detected in the image.,811.6,266.5,411.9,1201,47,114.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00377.jpg,none,none,0.0,No fire signals detected in the image.,807.0,270.4,414.5,1201,47,113.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00379.jpg,none,none,0.0,No fire signals detected in the image.,807.1,271.9,378.5,1201,47,124.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00393.jpg,none,none,0.0,No fire signals detected in the image.,807.6,272.4,405.0,1201,47,116.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00403.jpg,none,none,0.0,No fire signals detected in the image.,803.9,269.7,418.5,1201,47,112.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00407.jpg,none,none,0.0,No fire signals detected in the image.,808.5,269.0,422.7,1201,47,111.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00410.jpg,none,none,0.0,No clear signs of fire or smoke in the image provided.,855.6,273.2,455.3,1201,51,112.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00412.jpg,none,none,0.0,No fire signals detected in the image.,811.4,270.9,427.0,1201,47,110.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00417.jpg,none,none,0.0,The image provided is too blurry and lacks detail to confidently detect any fire signals.,932.1,268.4,523.2,1201,58,110.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00425.jpg,none,none,0.0,No fire signals detected in the image.,813.9,271.7,404.9,1201,47,116.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00428.jpg,none,none,0.0,No fire or smoke signals detected in the image.,834.7,264.7,397.5,1201,49,123.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00429.jpg,none,none,0.0,No fire signals detected in the image.,810.6,272.5,435.1,1201,47,108.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00438.jpg,none,none,0.0,No fire signals detected in the image.,813.5,270.1,416.8,1201,47,112.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00441.jpg,none,none,0.0,No fire signals detected in the image.,815.4,272.0,412.0,1201,47,114.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00442.jpg,none,none,0.0,No fire signals detected in the image.,813.5,271.3,412.8,1201,47,113.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00447.jpg,none,none,0.0,No fire signals detected in the image.,812.0,269.7,381.4,1201,47,123.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00450.jpg,none,none,0.0,No fire signals detected in the image.,813.3,270.7,402.1,1201,47,116.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00452.jpg,none,none,0.0,No fire signals detected in the image.,812.2,269.2,423.2,1201,47,111.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00464.jpg,none,none,0.0,No fire signals detected in the image.,810.5,268.1,439.5,1201,47,106.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00465.jpg,none,none,0.0,No clear signs of fire or smoke in the image.,846.4,269.8,459.6,1201,50,108.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00469.jpg,none,none,0.0,No fire signals detected in the image.,813.4,273.6,390.9,1201,47,120.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00475.jpg,none,none,0.0,No clear signs of fire or smoke in the image.,843.2,262.0,433.6,1201,50,115.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00485.jpg,none,none,0.0,No fire signals detected in the image.,814.9,265.3,411.7,1201,47,114.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00487.jpg,none,none,0.0,No fire signals detected in the image.,812.2,269.1,402.9,1201,47,116.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00489.jpg,none,none,0.0,No fire signals detected in the image.,814.3,271.2,420.3,1201,47,111.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00505.jpg,none,none,0.0,No fire signals detected in the image.,812.2,273.7,410.5,1201,47,114.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00516.jpg,none,none,0.0,No fire signals detected in the image.,808.4,270.3,410.8,1201,47,114.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00529.jpg,none,none,0.0,No fire signals detected in the image.,814.5,266.3,419.5,1201,47,112.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00552.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,878.1,272.0,466.7,1201,53,113.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00553.jpg,none,none,0.0,No fire signals detected in the image.,805.4,270.8,437.8,1201,47,107.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00559.jpg,none,none,0.0,No fire signals detected in the image.,812.8,273.2,426.7,1201,47,110.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00560.jpg,none,none,0.0,No fire signals detected in the image.,815.4,262.8,395.9,1201,47,118.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00561.jpg,none,none,0.0,No fire signals detected in the image.,810.1,270.1,421.0,1201,47,111.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00583.jpg,none,none,0.0,No fire or smoke signals detected in the image.,834.5,264.0,398.4,1201,49,123.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00584.jpg,none,none,0.0,No fire signals detected in the image.,810.1,270.7,369.4,1201,47,127.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00598.jpg,none,none,0.0,No fire signals detected in the image.,813.6,267.4,400.9,1201,47,117.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00602.jpg,none,none,0.0,No fire signals detected in the image.,812.1,272.0,437.9,1201,47,107.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00611.jpg,none,none,0.0,No fire signals detected in the image.,812.3,269.6,403.7,1201,47,116.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00613.jpg,none,none,0.0,No fire signals detected in the image.,811.3,265.2,432.9,1201,47,108.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00619.jpg,none,none,0.0,No fire signals detected in the image.,812.4,272.2,389.0,1201,47,120.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00629.jpg,none,none,0.0,No fire signals detected in the image.,817.4,260.3,428.4,1201,47,109.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00636.jpg,none,none,0.0,No fire signals detected in the image.,806.2,269.5,363.1,1201,47,129.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00640.jpg,none,none,0.0,No fire signals detected in the image.,810.3,263.5,355.5,1201,47,132.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00641.jpg,none,none,0.0,No fire signals detected in the image.,808.6,265.3,387.9,1201,47,121.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00645.jpg,none,none,0.0,No fire signals detected in the image.,810.6,270.5,358.7,1201,47,131.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00651.jpg,none,none,0.0,No fire signals detected in the image.,806.9,271.1,370.1,1201,47,127.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00659.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke. It appears to be a natural landscape with clouds and mountains in the background.,1034.2,268.4,490.0,1201,68,138.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00660.jpg,none,none,0.0,No fire signals detected in the image.,805.7,272.3,354.6,1201,47,132.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00662.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,879.1,270.5,408.3,1201,53,129.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00663.jpg,none,none,0.0,No fire signals detected in the image.,807.4,273.8,375.8,1201,47,125.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00668.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,871.9,272.4,475.7,1201,53,111.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00669.jpg,none,none,0.0,No fire signals detected in the image.,803.0,270.8,403.1,1201,47,116.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00672.jpg,none,none,0.0,No fire signals detected in the image.,804.8,270.0,362.9,1201,47,129.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00676.jpg,none,none,0.0,No fire signals detected in the image.,804.2,269.5,366.9,1201,47,128.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00680.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,857.7,270.4,470.2,1201,53,112.7
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00688.jpg,none,none,0.0,No fire signals detected in the image.,809.6,264.7,413.0,1201,47,113.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00690.jpg,none,none,0.0,No fire signals detected in the image.,809.5,271.1,373.6,1201,47,125.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00695.jpg,none,none,0.0,No fire signals detected in the image.,805.0,263.9,398.9,1201,47,117.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00699.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,873.4,271.3,419.3,1201,53,126.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00708.jpg,none,none,0.0,No fire signals detected in the image.,806.8,266.5,398.4,1201,47,118.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00713.jpg,none,both,0.8,"The image shows a combination of both flames and smoke, with the flames appearing as bright white spots and the smoke forming grayish-white plumes.",1045.6,267.6,616.9,1201,69,111.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00719.jpg,none,none,0.0,No fire or smoke signals detected in the image.,826.8,270.7,448.7,1201,49,109.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00722.jpg,none,none,0.0,No fire signals detected in the image.,804.3,271.3,438.7,1201,47,107.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00725.jpg,none,none,0.0,No fire signals detected in the image.,802.3,270.0,419.7,1201,47,112.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00726.jpg,none,both,0.8,"The image shows a combination of both flames and smoke, with the fire appearing as bright white spots and the smoke as grayish-white plumes obscuring the horizon.",1082.6,269.8,675.6,1201,73,108.0
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00728.jpg,none,both,0.8,"The image shows a combination of both fire and smoke, with the presence of bright white glowing spots indicative of a fire source and grayish-white plumes that obscure the background, suggesting the presence of smoke.",1201.2,267.9,771.5,1201,84,108.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00729.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,871.7,273.0,465.1,1201,53,113.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00731.jpg,none,both,0.8,"The image shows a combination of both fire and smoke, with the fire appearing as bright white blobs and the smoke as grayish-white plumes obscuring the background.",1092.5,264.7,680.1,1201,74,108.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00735.jpg,none,both,0.9,"The image shows a large cloud of smoke with visible flames at the base, indicating an active fire.",933.1,270.8,512.5,1201,59,115.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00750.jpg,none,none,0.0,The image provided is too blurry and lacks clear visual cues to confidently identify any fire signals.,957.0,272.4,550.7,1201,61,110.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00760.jpg,none,none,0.0,No fire or smoke signals detected in the image.,827.8,271.3,450.4,1201,49,108.8
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00765.jpg,none,none,0.0,No fire signals detected in the image.,809.9,274.3,410.6,1201,47,114.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00766.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,870.7,272.5,479.7,1201,53,110.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00770.jpg,none,none,0.0,No fire signals detected in the image.,808.3,271.1,425.4,1201,47,110.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00782.jpg,none,none,0.0,No fire signals detected in the image.,808.1,272.2,407.9,1201,47,115.2
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00784.jpg,none,none,0.0,No fire signals detected in the image.,804.2,269.3,438.8,1201,47,107.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00787.jpg,none,both,0.8,"The image shows a combination of both fire and smoke, with visible flames and overexposed fire blobs as well as grayish-white plumes or hazy textures obscuring the background/horizon.",1185.0,268.5,801.5,1201,82,102.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00791.jpg,none,both,0.9,"The image shows a combination of both fire and smoke, with the fire appearing as bright white or yellow glowing spots and the smoke as grayish-white plumes obscuring the background.",1120.9,270.0,760.1,1201,77,101.3
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00809.jpg,none,both,0.8,"The image shows a large cloud formation with a bright light at the center, likely indicating a fire with significant smoke.",966.9,272.9,573.4,1201,62,108.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00812.jpg,none,both,0.8,The image shows a cloud of smoke with visible flames at the base.,876.1,270.7,475.3,1201,53,111.5
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00814.jpg,none,both,0.8,"The image shows a combination of both fire and smoke, with the fire appearing as bright white spots and the smoke as grayish-white plumes.",1048.7,270.7,623.8,1201,69,110.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00819.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke. It appears to be a cloudy sky with no distinct features that could indicate a fire or smoke event.,1096.3,270.5,673.0,1201,74,109.9
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00820.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,874.4,271.3,504.5,1201,53,105.1
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00822.jpg,none,both,0.8,"The image shows a large cloud of smoke with visible flames at the base, indicating an active fire.",940.8,271.4,553.4,1201,59,106.6
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00824.jpg,none,none,0.0,The image provided does not show any clear signs of fire or smoke.,873.6,258.1,476.0,1201,53,111.4
C:\Users\adaxi\OneDrive\Escritorio\dataset\fuego_datatset\data\val\images\WEB00828.jpg,none,none,0.0,No fire signals detected in the image.,810.5,269.6,423.1,1201,47,111.1
